x-512,y-512,time,size,intensity,x-1024,y-1024
225,187,1,11,924,450,374
191,187,1,6,841,382,374
142,187,1,18,1085,284,374
135,187,1,20,924,270,374
321,186,1,20,716,642,372
255,186,1,23,932,510,372
243,186,1,11,790,486,372
166,186,1,11,880,332,372
161,186,1,13,943,322,372
298,185,1,26,799,596,370
132,185,1,8,786,264,370
311,184,1,27,773,622,368
232,184,1,21,1294,464,368
221,184,1,9,951,442,368
148,184,1,8,769,296,368
281,183,1,36,771,562,366
172,183,1,12,839,344,366
111,183,1,18,689,222,366
128,182,1,5,725,256,364
229,181,1,2,805,458,362
200,181,1,100,1687,400,362
193,180,1,11,983,386,360
276,179,1,29,1116,552,358
266,179,1,22,885,532,358
216,178,1,18,958,432,356
162,178,1,14,924,324,356
343,177,1,15,625,686,354
243,177,1,14,803,486,354
234,177,1,24,938,468,354
330,176,1,14,743,660,352
152,176,1,2,736,304,352
116,176,1,12,689,232,352
322,175,1,9,616,644,350
202,175,1,6,866,404,350
156,175,1,8,937,312,350
225,174,1,10,904,450,348
213,174,1,1,823,426,348
313,173,1,3,610,626,346
239,173,1,1,701,478,346
302,172,1,32,695,604,344
220,172,1,8,852,440,344
208,172,1,4,805,416,344
122,172,1,25,773,244,344
252,171,1,8,755,504,342
227,171,1,10,834,454,342
182,171,1,13,853,364,342
287,170,1,29,895,574,340
335,169,1,10,632,670,338
210,169,1,6,817,420,338
218,167,1,2,702,436,334
175,167,1,1,793,350,334
149,167,1,1,723,298,334
248,165,1,11,742,496,330
315,164,1,16,640,630,328
288,164,1,2,651,576,328
264,164,1,5,632,528,328
157,164,1,1,715,314,328
239,163,1,16,660,478,326
189,163,1,10,843,378,326
171,163,1,3,769,342,326
324,162,1,32,848,648,324
196,162,1,34,1110,392,324
307,161,1,8,578,614,322
137,161,1,9,668,274,322
265,160,1,3,626,530,320
257,160,1,15,675,514,320
150,160,1,8,766,300,320
144,160,1,7,791,288,320
299,159,1,6,586,598,318
185,158,1,14,892,370,316
270,157,1,18,840,540,314
208,157,1,16,854,416,314
289,156,1,16,666,578,312
219,156,1,10,623,438,312
201,155,1,2,710,402,310
151,154,1,20,1044,302,308
176,151,1,24,987,352,302
166,151,1,12,746,332,302
157,151,1,8,789,314,302
129,149,1,16,698,258,298
190,148,1,4,688,380,296
139,146,1,7,594,278,292
167,145,1,7,682,334,290
207,370,2,11,685,414,740
196,367,2,7,672,392,734
189,365,2,12,830,378,730
210,363,2,9,822,420,726
214,361,2,35,896,428,722
167,360,2,2,621,334,720
172,359,2,15,675,344,718
216,355,2,1,715,432,710
159,354,2,17,914,318,708
195,351,2,37,1137,390,702
180,351,2,16,726,360,702
225,350,2,38,867,450,700
187,348,2,44,959,374,696
151,348,2,3,623,302,696
238,345,2,3,718,476,690
143,345,2,10,648,286,690
212,344,2,9,785,424,688
158,344,2,8,711,316,688
222,343,2,12,900,444,686
243,342,2,25,819,486,684
359,341,2,1,579,718,682
310,341,2,20,647,620,682
140,341,2,2,592,280,682
201,339,2,34,1049,402,678
154,339,2,11,736,308,678
290,338,2,5,594,580,676
239,338,2,14,789,478,676
380,337,2,1,551,760,674
369,337,2,20,675,738,674
186,337,2,3,721,372,674
140,337,2,4,618,280,674
345,336,2,19,617,690,672
249,335,2,21,844,498,670
203,335,2,5,790,406,670
228,334,2,16,863,456,668
222,334,2,5,854,444,668
242,333,2,1,776,484,666
245,332,2,1,752,490,664
169,332,2,11,715,338,664
160,332,2,1,668,320,664
388,331,2,15,635,776,662
307,331,2,18,685,614,662
129,331,2,11,682,258,662
190,330,2,1,721,380,660
279,329,2,22,662,558,658
221,329,2,7,1003,442,658
206,329,2,6,824,412,658
175,329,2,13,830,350,658
332,328,2,50,861,664,656
287,328,2,9,635,574,656
235,328,2,13,868,470,656
146,328,2,2,649,292,656
212,327,2,45,1027,424,654
195,326,2,34,1007,390,652
137,326,2,28,970,274,652
183,325,2,8,831,366,650
133,325,2,7,756,266,650
395,324,2,22,671,790,648
256,324,2,36,1241,512,648
122,324,2,17,792,244,648
333,323,2,22,785,666,646
216,323,2,3,866,432,646
175,323,2,1,738,350,646
344,322,2,42,720,688,644
276,321,2,7,647,552,642
168,321,2,14,893,336,642
163,321,2,7,741,326,642
310,320,2,50,835,620,640
293,320,2,5,768,586,640
225,320,2,3,834,450,640
385,319,2,5,679,770,638
261,319,2,1,783,522,638
373,318,2,8,809,746,636
214,318,2,14,985,428,636
203,318,2,13,883,406,636
264,317,2,11,756,528,634
350,316,2,17,860,700,632
230,316,2,18,957,460,632
180,316,2,12,780,360,632
398,315,2,7,632,796,630
344,315,2,6,634,688,630
335,315,2,7,785,670,630
297,315,2,46,1230,594,630
239,315,2,44,1206,478,630
141,315,2,15,767,282,630
123,315,2,26,832,246,630
118,315,2,5,721,236,630
306,314,2,20,1092,612,628
290,314,2,15,868,580,628
329,313,2,16,664,658,626
315,313,2,7,782,630,626
321,312,2,4,727,642,624
208,312,2,20,909,416,624
165,312,2,8,833,330,624
381,311,2,28,1044,762,622
369,311,2,4,598,738,622
312,311,2,1,755,624,622
220,311,2,20,1100,440,622
336,310,2,19,817,672,620
255,310,2,10,883,510,620
351,309,2,16,800,702,618
282,309,2,3,668,564,618
266,309,2,2,758,532,618
247,309,2,3,767,494,618
201,309,2,1,750,402,618
286,308,2,12,686,572,616
220,308,2,3,907,440,616
185,308,2,17,908,370,616
192,307,2,15,886,384,614
135,307,2,20,838,270,614
321,306,2,16,740,642,612
243,306,2,4,806,486,612
167,306,2,13,876,334,612
387,305,2,16,1039,774,610
351,305,2,4,564,702,610
215,305,2,4,842,430,610
173,305,2,8,781,346,610
313,304,2,21,971,626,608
238,304,2,6,830,476,608
203,304,2,9,839,406,608
131,304,2,14,831,262,608
148,303,2,5,689,296,606
366,302,2,18,639,732,604
274,302,2,28,758,548,604
306,301,2,19,704,612,602
129,301,2,3,782,258,602
319,300,2,10,693,638,600
118,300,2,53,1200,236,600
380,299,2,16,909,760,598
297,299,2,10,690,594,598
217,298,2,8,865,434,596
235,297,2,11,902,470,594
197,297,2,10,916,394,594
184,297,2,1,783,368,594
161,297,2,12,765,322,594
155,297,2,5,719,310,594
141,297,2,2,653,282,594
99,297,2,106,1264,198,594
388,296,2,6,563,776,592
241,296,2,11,890,482,592
202,296,2,2,852,404,592
228,295,2,25,1025,456,590
152,295,2,2,681,304,590
190,294,2,12,897,380,588
176,294,2,15,864,352,588
95,294,2,1,686,190,588
258,293,2,73,1201,516,586
304,292,2,18,1171,608,584
275,292,2,6,637,550,584
132,292,2,10,721,264,584
112,292,2,28,890,224,584
220,291,2,8,888,440,582
196,290,2,1,786,392,580
187,290,2,1,780,374,580
145,290,2,13,864,290,580
121,290,2,37,1144,242,580
207,289,2,1,812,414,578
243,288,2,17,906,486,576
233,287,2,19,987,466,574
152,286,2,9,720,304,572
104,286,2,17,1067,208,572
296,285,2,28,1144,592,570
216,285,2,14,893,432,570
112,285,2,3,738,224,570
252,284,2,21,889,504,568
227,284,2,12,924,454,568
94,284,2,1,726,188,568
249,283,2,8,892,498,566
139,283,2,31,950,278,566
96,283,2,35,1181,192,566
330,282,2,14,626,660,564
125,282,2,10,816,250,564
119,282,2,21,1183,238,564
271,281,2,20,1061,542,562
177,281,2,20,819,354,562
200,280,2,21,930,400,560
110,280,2,4,684,220,560
305,279,2,17,633,610,558
262,279,2,33,1190,524,558
222,279,2,6,892,444,558
345,278,2,14,844,690,556
211,278,2,2,855,422,556
148,278,2,9,715,296,556
354,277,2,12,629,708,554
275,277,2,5,778,550,554
285,276,2,32,1266,570,552
130,276,2,6,723,260,552
233,275,2,30,1181,466,550
175,275,2,16,895,350,550
160,274,2,40,895,320,548
244,273,2,16,919,488,546
230,273,2,1,976,460,546
300,272,2,7,665,600,544
197,272,2,4,806,394,544
150,272,2,2,702,300,544
94,272,2,26,797,188,544
364,271,2,23,1074,728,542
312,271,2,15,932,624,542
291,271,2,14,963,582,542
238,271,2,6,939,476,542
223,271,2,17,1330,446,542
351,270,2,14,900,702,540
260,270,2,23,991,520,540
122,270,2,5,711,244,540
372,269,2,8,724,744,538
271,268,2,14,936,542,536
239,268,2,9,930,478,536
180,268,2,14,891,360,536
136,268,2,27,1510,272,536
367,267,2,9,796,734,534
341,267,2,22,1259,682,534
331,267,2,21,679,662,534
203,267,2,30,1328,406,534
103,267,2,37,814,206,534
305,266,2,4,651,610,532
286,266,2,2,859,572,532
188,266,2,14,932,376,532
297,265,2,14,791,594,530
232,265,2,19,1029,464,530
122,265,2,2,715,244,530
98,265,2,5,715,196,530
377,264,2,4,663,754,528
372,263,2,2,730,744,526
353,263,2,14,849,706,526
278,263,2,25,871,556,526
220,263,2,32,1535,440,526
209,263,2,6,884,418,526
159,263,2,15,812,318,526
127,263,2,31,887,254,526
197,262,2,2,810,394,524
182,262,2,5,827,364,524
142,262,2,3,692,284,524
135,262,2,9,885,270,524
313,261,2,36,741,626,522
298,260,2,4,711,596,520
103,260,2,12,743,206,520
249,259,2,26,1289,498,518
114,259,2,17,936,228,518
270,258,2,25,907,540,516
372,257,2,14,780,744,514
357,257,2,35,1013,714,514
285,257,2,38,1045,570,514
260,257,2,21,843,520,514
243,257,2,8,949,486,514
222,257,2,2,887,444,514
205,257,2,1,805,410,514
364,256,2,5,761,728,512
169,256,2,13,892,338,512
295,255,2,9,726,590,510
101,255,2,3,696,202,510
191,254,2,28,1148,382,508
185,254,2,12,838,370,508
126,254,2,9,831,252,508
107,254,2,1,688,214,508
273,253,2,8,852,546,506
181,253,2,5,829,362,506
162,253,2,11,788,324,506
369,252,2,20,781,738,504
244,252,2,2,840,488,504
365,251,2,2,650,730,502
152,251,2,29,897,304,502
249,250,2,23,985,498,500
167,250,2,10,962,334,500
347,249,2,19,672,694,498
301,249,2,20,664,602,498
280,249,2,28,989,560,498
263,249,2,22,1047,526,498
234,249,2,3,837,468,498
222,249,2,33,1225,444,498
140,249,2,33,1021,280,498
331,248,2,19,690,662,496
139,248,2,7,795,278,496
270,247,2,4,791,540,494
242,247,2,2,842,484,494
208,247,2,23,911,416,494
186,247,2,12,900,372,494
149,247,2,1,786,298,494
99,247,2,12,840,198,494
172,246,2,7,793,344,492
131,246,2,23,1131,262,492
383,245,2,7,689,766,490
118,245,2,42,1262,236,490
314,244,2,12,686,628,488
177,244,2,1,786,354,488
373,243,2,7,686,746,486
267,243,2,10,878,534,486
246,243,2,14,994,492,486
291,242,2,20,720,582,484
274,242,2,12,1294,548,484
209,242,2,5,864,418,484
282,241,2,9,793,564,482
237,241,2,14,953,474,482
327,240,2,3,617,654,480
302,240,2,7,647,604,480
99,240,2,13,738,198,480
319,239,2,16,701,638,478
254,239,2,2,658,508,478
216,239,2,19,994,432,478
141,239,2,5,785,282,478
105,239,2,51,1025,210,478
263,238,2,7,807,526,476
230,238,2,7,822,460,476
182,238,2,13,851,364,476
121,238,2,15,757,242,476
368,237,2,13,760,736,474
191,237,2,21,1048,382,474
298,236,2,7,803,596,472
287,236,2,20,865,574,472
173,236,2,19,1107,346,472
351,235,2,32,859,702,470
201,235,2,2,835,402,470
145,235,2,5,783,290,470
379,234,2,66,932,758,468
259,234,2,2,679,518,468
242,234,2,28,958,484,468
205,234,2,14,899,410,468
336,233,2,22,777,672,466
163,233,2,4,847,326,466
150,233,2,6,838,300,466
264,232,2,17,856,528,464
296,231,2,14,862,592,462
225,231,2,7,862,450,462
214,231,2,19,1218,428,462
367,230,2,23,756,734,460
220,230,2,4,858,440,460
187,230,2,22,1139,374,460
173,230,2,6,868,346,460
166,230,2,5,865,332,460
356,229,2,6,657,712,458
240,229,2,10,900,480,458
162,229,2,4,849,324,458
320,228,2,25,751,640,456
146,228,2,8,828,292,456
285,227,2,1,684,570,454
273,227,2,12,890,546,454
266,227,2,3,740,532,454
111,227,2,30,1188,222,454
313,226,2,9,583,626,452
156,226,2,1,797,312,452
151,226,2,11,886,302,452
102,226,2,24,1088,204,452
375,225,2,16,1000,750,450
213,225,2,3,830,426,450
365,224,2,1,586,730,448
337,224,2,22,690,674,448
350,223,2,20,850,700,446
205,223,2,7,921,410,446
180,223,2,23,992,360,446
285,222,2,12,782,570,444
201,222,2,8,938,402,444
158,222,2,11,947,316,444
124,221,2,75,1021,248,442
268,220,2,13,888,536,440
215,220,2,1,854,430,440
186,220,2,8,935,372,440
112,220,2,23,1440,224,440
302,219,2,23,839,604,438
98,219,2,5,681,196,438
93,219,2,3,585,186,438
275,218,2,27,1218,550,436
349,217,2,4,641,698,434
251,217,2,9,821,502,434
168,217,2,2,793,336,434
383,216,2,9,686,766,432
238,216,2,41,1294,476,432
226,216,2,27,1173,452,432
126,216,2,13,825,252,432
355,215,2,24,760,710,430
286,215,2,3,667,572,430
312,214,2,24,694,624,428
251,214,2,1,803,502,428
144,214,2,22,848,288,428
261,213,2,38,884,522,426
215,213,2,25,1147,430,426
192,213,2,30,1443,384,426
387,212,2,4,601,774,424
290,212,2,13,707,580,424
185,212,2,12,926,370,424
104,212,2,57,1715,208,424
372,211,2,33,988,744,422
332,211,2,12,817,664,422
324,211,2,2,612,648,422
247,211,2,10,846,494,422
237,211,2,7,948,474,422
201,211,2,14,980,402,422
365,209,2,31,1021,730,418
175,209,2,7,822,350,418
155,209,2,2,755,310,418
138,209,2,1,744,276,418
128,209,2,3,720,256,418
347,208,2,29,781,694,416
338,208,2,12,680,676,416
193,208,2,6,975,386,416
309,207,2,18,712,618,414
228,207,2,20,1274,456,414
168,207,2,28,1032,336,414
270,206,2,18,781,540,412
118,206,2,17,972,236,412
296,205,2,40,949,592,410
253,205,2,29,844,506,410
239,205,2,22,1152,478,410
191,205,2,3,852,382,410
353,204,2,2,685,706,408
282,204,2,24,864,564,408
221,204,2,20,1028,442,408
123,204,2,11,897,246,408
207,203,2,25,1238,414,406
142,203,2,25,993,284,406
112,203,2,14,827,224,406
370,202,2,16,757,740,404
357,202,2,13,746,714,404
288,202,2,4,687,576,404
323,201,2,30,709,646,402
159,201,2,24,833,318,402
130,201,2,4,681,260,402
363,200,2,5,611,726,400
182,200,2,12,880,364,400
171,200,2,1,807,342,400
271,199,2,29,991,542,398
174,199,2,11,858,348,398
116,199,2,10,745,232,398
312,197,2,15,657,624,394
303,197,2,12,678,606,394
190,197,2,13,917,380,394
151,197,2,23,973,302,394
334,196,2,7,671,668,392
318,196,2,2,566,636,392
184,196,2,2,783,368,392
347,195,2,1,726,694,390
218,195,2,28,1299,436,390
180,195,2,1,768,360,390
164,195,2,15,1014,328,390
341,194,2,20,1211,682,388
238,194,2,20,1124,476,388
196,194,2,4,880,392,388
171,193,2,2,771,342,386
301,192,2,13,764,602,384
149,192,2,7,780,298,384
350,191,2,10,682,700,382
216,190,2,6,971,432,380
119,189,2,20,1121,238,378
333,188,2,20,795,666,376
249,187,2,5,694,498,374
225,187,2,12,916,450,374
193,187,2,2,843,386,374
142,187,2,18,1068,284,374
135,187,2,21,900,270,374
255,186,2,23,922,510,372
243,186,2,9,776,486,372
166,186,2,9,880,332,372
161,186,2,11,926,322,372
322,185,2,22,694,644,370
298,185,2,26,804,596,370
132,185,2,9,763,264,370
311,184,2,27,769,622,368
232,184,2,20,1308,464,368
221,184,2,6,904,442,368
148,184,2,8,781,296,368
281,183,2,37,757,562,366
172,183,2,11,840,344,366
128,183,2,2,689,256,366
111,183,2,18,675,222,366
229,181,2,4,852,458,362
211,181,2,2,853,422,362
200,181,2,100,1643,400,362
193,180,2,14,933,386,360
276,179,2,28,1115,552,358
274,179,2,1,744,548,358
266,179,2,23,865,532,358
237,179,2,13,925,474,358
163,179,2,11,918,326,358
216,178,2,19,942,432,356
344,177,2,13,623,688,354
243,177,2,13,772,486,354
234,177,2,7,894,468,354
330,176,2,15,726,660,352
152,176,2,1,734,304,352
116,176,2,12,694,232,352
323,175,2,9,679,646,350
225,175,2,9,894,450,350
201,175,2,7,871,402,350
156,175,2,7,909,312,350
302,172,2,37,687,604,344
220,172,2,9,858,440,344
122,172,2,27,745,244,344
252,171,2,8,752,504,342
227,171,2,10,807,454,342
182,171,2,12,858,364,342
335,170,2,9,627,670,340
287,170,2,30,861,574,340
191,170,2,1,756,382,340
209,169,2,10,811,418,338
164,168,2,2,750,328,336
219,167,2,1,681,438,334
175,167,2,1,769,350,334
248,165,2,12,730,496,330
315,164,2,16,665,630,328
288,164,2,1,632,576,328
264,164,2,4,616,528,328
157,164,2,1,714,314,328
324,163,2,29,838,648,326
239,163,2,15,658,478,326
189,163,2,12,872,378,326
171,163,2,4,760,342,326
196,162,2,34,1062,392,324
307,161,2,6,575,614,322
150,161,2,7,774,300,322
138,161,2,8,664,276,322
266,160,2,2,618,532,320
257,160,2,15,678,514,320
144,160,2,7,770,288,320
299,159,2,8,581,598,318
185,159,2,13,877,370,318
270,157,2,18,824,540,314
208,157,2,16,846,416,314
289,156,2,18,664,578,312
219,156,2,13,625,438,312
200,155,2,6,718,400,310
151,154,2,21,1029,302,308
193,152,2,1,697,386,304
157,152,2,6,760,314,304
176,151,2,25,964,352,302
166,151,2,11,751,332,302
129,149,2,16,674,258,298
190,148,2,5,657,380,296
140,147,2,1,569,280,294
168,146,2,4,668,336,292
148,140,2,4,553,296,280
164,138,2,5,606,328,276
207,370,3,12,689,414,740
196,367,3,5,668,392,734
189,365,3,12,797,378,730
209,363,3,9,831,418,726
214,361,3,32,887,428,722
167,360,3,2,628,334,720
172,359,3,16,679,344,718
180,357,3,8,692,360,714
215,355,3,3,726,430,710
250,354,3,1,533,500,708
159,354,3,15,918,318,708
195,353,3,35,1143,390,706
183,352,3,5,707,366,704
225,350,3,40,845,450,700
187,348,3,44,960,374,696
151,347,3,4,626,302,694
238,346,3,1,704,476,692
212,345,3,11,814,424,690
143,345,3,10,631,286,690
222,344,3,11,935,444,688
158,344,3,7,711,316,688
294,342,3,2,560,588,684
243,342,3,24,792,486,684
310,341,3,20,666,620,682
140,341,3,1,578,280,682
380,338,3,1,549,760,676
369,338,3,17,702,738,676
345,338,3,13,621,690,676
290,338,3,3,566,580,676
238,338,3,18,805,476,676
154,338,3,13,741,308,676
185,337,3,5,726,370,674
140,337,3,4,620,280,674
249,335,3,19,806,498,670
201,335,3,41,1101,402,670
228,334,3,17,851,456,668
222,333,3,7,890,444,666
388,332,3,18,618,776,664
168,332,3,11,714,336,664
307,331,3,17,688,614,662
256,331,3,4,708,512,662
245,331,3,2,772,490,662
129,331,3,11,651,258,662
279,330,3,18,656,558,660
175,329,3,12,828,350,658
154,329,3,1,624,308,658
332,328,3,50,852,664,656
287,328,3,10,645,574,656
235,328,3,20,880,470,656
221,328,3,9,989,442,656
206,328,3,8,824,412,656
146,328,3,2,652,292,656
250,327,3,4,776,500,654
212,327,3,45,1002,424,654
195,326,3,34,979,390,652
137,326,3,29,960,274,652
395,325,3,22,667,790,650
183,325,3,7,801,366,650
133,325,3,8,762,266,650
258,324,3,31,1233,516,648
122,324,3,17,796,244,648
333,323,3,21,806,666,646
175,323,3,1,750,350,646
163,323,3,3,680,326,646
344,322,3,38,702,688,644
276,321,3,11,644,552,642
169,321,3,12,876,338,642
310,320,3,48,816,620,640
293,320,3,5,804,586,640
385,319,3,11,673,770,638
373,319,3,9,752,746,638
260,319,3,2,791,520,638
225,319,3,5,844,450,638
398,318,3,5,631,796,636
264,318,3,8,747,528,636
254,318,3,2,782,508,636
214,318,3,18,979,428,636
203,318,3,13,831,406,636
180,317,3,10,762,360,634
350,316,3,17,878,700,632
393,315,3,2,622,786,630
344,315,3,4,626,688,630
335,315,3,6,801,670,630
297,315,3,45,1236,594,630
239,315,3,45,1214,478,630
230,315,3,22,989,460,630
197,315,3,3,749,394,630
141,315,3,17,752,282,630
123,315,3,24,858,246,630
118,315,3,3,703,236,630
328,314,3,17,656,656,628
306,314,3,21,1076,612,628
290,314,3,15,892,580,628
315,313,3,7,784,630,626
321,312,3,4,731,642,624
208,312,3,19,903,416,624
381,311,3,31,1080,762,622
311,311,3,2,765,622,622
220,311,3,22,1124,440,622
336,310,3,16,802,672,620
255,310,3,9,850,510,620
248,310,3,1,748,496,620
172,310,3,2,824,344,620
350,309,3,16,757,700,618
298,309,3,1,632,596,618
287,309,3,9,686,574,618
200,309,3,2,778,400,618
192,308,3,16,907,384,616
185,308,3,18,896,370,616
265,307,3,5,777,530,614
245,307,3,1,747,490,614
220,307,3,4,889,440,614
135,307,3,19,778,270,614
387,306,3,18,994,774,612
351,306,3,1,543,702,612
321,306,3,19,741,642,612
165,306,3,23,904,330,612
216,305,3,1,823,432,610
203,305,3,7,858,406,610
173,305,3,8,776,346,610
238,304,3,6,828,476,608
131,304,3,14,834,262,608
366,303,3,14,635,732,606
148,303,3,5,679,296,606
121,303,3,38,1168,242,606
274,302,3,26,740,548,604
306,301,3,19,702,612,602
129,301,3,4,793,258,602
313,300,3,33,957,626,600
118,300,3,15,1017,236,600
380,299,3,16,893,760,598
297,299,3,10,715,594,598
197,299,3,8,901,394,598
235,298,3,6,891,470,596
216,298,3,10,872,432,596
388,297,3,7,571,776,594
184,297,3,2,761,368,594
161,297,3,11,778,322,594
155,297,3,5,731,310,594
141,297,3,2,657,282,594
99,297,3,108,1256,198,594
241,296,3,9,850,482,592
202,296,3,2,831,404,592
228,295,3,28,1055,456,590
152,295,3,2,675,304,590
190,294,3,11,856,380,588
176,294,3,16,884,352,588
258,293,3,70,1230,516,586
94,293,3,6,734,188,586
304,292,3,18,1072,608,584
275,292,3,6,660,550,584
132,292,3,10,717,264,584
112,292,3,30,882,224,584
187,290,3,1,743,374,580
145,290,3,12,794,290,580
121,290,3,36,1107,242,580
252,289,3,13,886,504,578
207,289,3,3,825,414,578
243,287,3,18,860,486,574
233,287,3,18,978,466,574
152,286,3,10,702,304,572
104,286,3,17,1010,208,572
296,285,3,29,1093,592,570
216,285,3,23,883,432,570
191,285,3,1,726,382,570
113,285,3,2,712,226,570
255,284,3,6,831,510,568
227,284,3,13,906,454,568
250,283,3,6,880,500,566
139,283,3,29,955,278,566
96,283,3,34,1172,192,566
331,282,3,14,594,662,564
119,282,3,33,1123,238,564
271,281,3,20,1047,542,562
177,281,3,20,818,354,562
261,280,3,37,1133,522,560
241,280,3,1,874,482,560
200,280,3,21,948,400,560
153,280,3,2,709,306,560
109,280,3,5,702,218,560
305,279,3,18,653,610,558
221,279,3,7,874,442,558
359,278,3,3,586,718,556
345,278,3,16,852,690,556
325,278,3,2,562,650,556
274,278,3,3,789,548,556
212,278,3,1,802,424,556
147,278,3,9,713,294,556
355,277,3,5,624,710,554
285,276,3,33,1259,570,552
130,276,3,4,667,260,552
234,275,3,30,1150,468,550
176,275,3,16,944,352,550
160,275,3,39,888,320,550
229,273,3,2,1015,458,546
150,273,3,2,686,300,546
365,272,3,20,1040,730,544
301,272,3,4,647,602,544
244,272,3,15,907,488,544
197,272,3,3,773,394,544
94,272,3,26,786,188,544
313,271,3,14,891,626,542
238,271,3,6,937,476,542
223,271,3,16,1304,446,542
122,271,3,5,728,244,542
103,271,3,19,845,206,542
351,270,3,17,881,702,540
291,270,3,17,934,582,540
260,270,3,24,1004,520,540
372,269,3,7,724,744,538
272,268,3,12,908,544,536
239,268,3,7,909,478,536
181,268,3,10,880,362,536
136,268,3,28,1452,272,536
107,268,3,11,741,214,536
367,267,3,10,805,734,534
341,267,3,22,1327,682,534
331,267,3,20,669,662,534
203,267,3,30,1353,406,534
305,266,3,4,657,610,532
188,266,3,17,925,376,532
297,265,3,14,819,594,530
